Date,prcp,tavg,tmax,tmin,wdspavg,wdspmax,sunhour,snowf,snowdmax
2023/4/20,0,14.5,26.3,3.3,1.2,3.6,11.2,0,0
2023/4/21,0,10.3,19.1,4.7,2.7,5.9,8.3,0,0
2023/4/22,0,5.9,11.1,2.9,3.1,4.5,11.4,0,0
2023/4/23,0,7,13.6,2.5,2.4,3.6,11.3,0,0
2023/4/24,0,5.1,11.1,-0.1,1.7,3.4,4.6,0,0
2023/4/25,24.5,6.8,16.4,-2.6,2.1,5.1,6.1,0,0
2023/4/26,29,7.8,11,5.4,2,3.8,0.2,0,0
2023/4/27,0.5,9.1,16.8,3.6,1.5,3.7,10.3,0,0
2023/4/28,0,12.5,24.9,2.6,1.2,4,11.1,0,0
2023/4/29,2.5,14,23.1,5,1.8,5.7,8,0,0
2023/4/30,20,12.8,17,7.6,1.7,4,0.6,0,0
2023/5/1,0.5,9.6,20.3,3.3,1.4,4.8,7.6,0,0
2023/5/2,0,8.6,15.1,2.3,1.7,3.8,10.7,0,0
2023/5/3,0,11.2,23.1,0.2,1.3,4,10.4,0,0
2023/5/4,0,13.6,25.1,3.4,1.3,4.2,11.8,0,0
2023/5/5,0,16.7,27.5,6.1,1.6,4.9,9,0,0
2023/5/6,10,15.9,23.1,12.4,1.1,5.7,0.1,0,0
2023/5/7,72,12.3,14.6,9.8,0.8,3.3,0,0,0
2023/5/8,26.5,7.9,10.6,3.3,2.5,4.7,5.6,0,0
2023/5/9,0,10.2,21.7,2,1.3,3.9,10.6,0,0
2023/5/10,0,10.6,20.6,3,1.2,2.6,11.7,0,0
2023/5/11,0,8.2,15.5,1.3,1.5,4.4,12.1,0,0
2023/5/12,0,10.2,19.9,0.7,1.3,4.6,11.8,0,0
2023/5/13,7,11.9,20.4,5.8,1.1,3.7,5.2,0,0
2023/5/14,5,11.3,13.7,9.9,1.3,3.2,0,0,0
2023/5/15,2,12.4,18,9,0.8,2.5,1.6,0,0
2023/5/16,0,14.1,23.7,6.9,1.1,3,11.3,0,0
2023/5/17,0,18.2,29.9,7.4,1,2.9,12.4,0,0
2023/5/18,0,18.9,31.2,8.3,1.1,3.9,10.2,0,0
2023/5/19,8,13.9,16.1,12.7,0.7,1.9,0,0,0
2023/5/20,0,16,25.7,10.6,1.2,4.1,6.9,0,0
2023/5/21,0,18.7,26.4,13.1,1.3,3.5,9.1,0,0
2023/5/22,0,13.6,17.5,9.4,1.3,3.5,0,0,0
2023/5/23,2.5,10.2,13.7,7.5,1.1,2.6,1.1,0,0
2023/5/24,0,9.9,15.6,5.1,1.7,3.1,11.7,0,0
2023/5/25,0,12.8,20.7,3.5,1.2,3.6,5.5,0,0
2023/5/26,0,14.4,17.2,11.8,0.9,3.3,0,0,0
2023/5/27,0,17.6,25.5,11.6,1.1,3.1,9.6,0,0
2023/5/28,2,17.9,26,14.5,1.1,3.4,3.1,0,0
2023/5/29,87,15.4,17.3,14.1,0.3,1.6,0,0,0
2023/5/30,0,16.1,21.7,10.7,1.3,2.8,10.2,0,0
2023/5/31,0,13.5,19.9,8.1,1.1,2.7,9.2,0,0
2023/6/1,4.5,16.2,24.5,6.9,1.3,3.4,6,0,0
2023/6/2,70.5,15.8,16.7,14.8,0.6,2.2,0,0,0
2023/6/3,0,14.1,18.5,9,1.2,3.2,11.2,0,0
2023/6/4,0,15.4,23.7,6.3,1.3,3.9,9.6,0,0
2023/6/5,0,16.9,24.9,9.1,1.1,3.7,11.8,0,0
2023/6/6,0,15.9,23.4,8.5,1,3.4,4.3,0,0
2023/6/7,0,17.3,23.8,12.3,1,2.7,9.9,0,0
2023/6/8,21.5,16.6,22,12.2,1.3,3,0.2,0,0
2023/6/9,24.5,17.8,23.5,13.7,1,2.8,2.3,0,0
2023/6/10,0,19.6,24.8,15.4,0.7,1.8,3.7,0,0
2023/6/11,16,17,18.1,15.7,0.5,1.3,0,0,0
2023/6/12,0,17.7,20.2,15.3,0.7,1.5,0,0,0
2023/6/13,0,19.5,24.8,14.6,0.9,2.8,6.6,0,0
2023/6/14,3,18.6,22.8,16.3,0.7,2.7,0,0,0
2023/6/15,3.5,17.7,21.2,16,0.6,2,0,0,0
2023/6/16,2,16.1,20,12.1,1.1,2.9,3.2,0,0
2023/6/17,0,18.9,29,10.7,0.8,2.6,12.5,0,0
2023/6/18,0,19.4,28.1,13.8,0.8,2.4,11.4,0,0
2023/6/19,0,16.5,23.1,10.6,1,3,11.2,0,0
2023/6/20,0,18.1,27.4,8.3,1.1,2.5,11.5,0,0
2023/6/21,0,19.8,23.8,16,1.3,3.1,3.6,0,0
2023/6/22,13,16.1,18.9,15.1,1.5,3.6,0,0,0
2023/6/23,8.5,17.4,21,14.7,0.8,2,0.1,0,0
2023/6/24,0,19.2,24.5,15.7,0.9,2.6,3.8,0,0
2023/6/25,0,20.1,27.4,15.5,1,3.2,12.1,0,0
2023/6/26,0,20.8,29.1,15.5,1,2.3,6.7,0,0
2023/6/27,7,20.6,25.1,18,0.7,2.2,0.7,0,0
2023/6/28,18.5,20.6,26.4,18,0.8,2.6,1.5,0,0
2023/6/29,0,22.3,30,16.5,1,3.3,8.6,0,0
2023/6/30,44.5,20.1,21.8,18.8,0.5,2.5,0,0,0
2023/7/1,73,19.3,21.7,17.5,0.5,2.1,0,0,0
2023/7/2,0,21.4,30.5,15.8,1.1,2.8,12.1,0,0
2023/7/3,0,21,27.4,17.5,1,3.1,8,0,0
2023/7/4,0,20.7,27.4,15.1,1.1,3.1,12.2,0,0
2023/7/5,2,18.9,23.9,13.7,1.5,4.4,0.4,0,0
2023/7/6,0,22.3,29.7,16.5,0.9,2,10.6,0,0
2023/7/7,0,22.8,31.8,13.7,1,3,9.4,0,0
2023/7/8,24.5,20.3,23,17.1,0.6,1.8,0,0,0
2023/7/9,5.5,21.6,24.3,19.3,0.5,1.4,0,0,0
2023/7/10,3,22.2,25.6,19.6,0.7,2.3,0.7,0,0
2023/7/11,3,22.9,29.5,19.4,0.8,3.9,3.4,0,0
2023/7/12,32.5,20.4,22.4,18.6,0.6,2,0.1,0,0
2023/7/13,28,20.4,24.1,17.6,0.7,2.1,0,0,0
2023/7/14,23.5,20.2,22.8,18.5,0.5,1.4,0,0,0
2023/7/15,5.5,21.1,24.9,18.7,0.7,2.3,0,0,0
2023/7/16,0,23.9,30.3,19.5,0.9,2.3,3.3,0,0
2023/7/17,0,23.9,31.5,17.3,0.8,2.5,12.1,0,0
2023/7/18,0,23.4,29.9,18.9,0.7,2.5,4.6,0,0
2023/7/19,15,21.8,27.1,19.1,0.8,3,0,0,0
2023/7/20,0,21.6,28.1,18.5,1,2.3,6.5,0,0
2023/7/21,0,21.8,27,18.6,0.9,3.3,3.1,0,0
2023/7/22,0,23.3,29.1,19.5,1,3,8.1,0,0
2023/7/23,0,24,30.6,20.5,1,3.1,6.4,0,0
2023/7/24,0.5,24.4,31.6,20.6,1,2.4,9.1,0,0
2023/7/25,0,24.6,32.9,19.4,1.1,2.6,12.3,0,0
2023/7/26,0,24.4,31.3,18.8,0.7,1.8,8.4,0,0
2023/7/27,0,24.8,32.7,19.5,0.8,2.3,7.3,0,0
2023/7/28,0,25,34,20,0.9,3.1,9.2,0,0
2023/7/29,0,25.2,33.4,19.4,1.1,2.6,9.1,0,0
2023/7/30,0,25.5,32.2,20.3,1,2.5,11.4,0,0
2023/7/31,0,25,31,20.6,0.9,2.4,5.3,0,0
2023/8/1,0,23.4,31,18.7,0.9,3.8,3.5,0,0
2023/8/2,0,23.6,32.3,17.4,1,2.2,8.9,0,0
2023/8/3,0,24.8,32.6,19.5,0.9,2.2,9.8,0,0
2023/8/4,0,25.2,33.3,19.6,1.2,2.7,9.5,0,0
2023/8/5,1,24.8,33.7,19.1,1.3,4,10,0,0
2023/8/6,0,25.6,32.1,21.1,1.5,3.6,8,0,0
2023/8/7,0,25.4,30.8,21.7,1.4,3.6,4.3,0,0
2023/8/8,0,25.5,30.7,21.8,1.3,2.9,2.9,0,0
2023/8/9,13,25.5,32.1,21.9,1.6,3.9,4.1,0,0
2023/8/10,0,25.9,31.2,22.1,2,4.6,9.4,0,0
2023/8/11,0,25,32.8,18.4,1.2,2.8,11.9,0,0
2023/8/12,0,24.5,31.4,18.5,0.9,2.6,11.7,0,0
2023/8/13,0,25.5,33,19.8,1.2,3.7,7.1,0,0
2023/8/14,0,25.3,30.1,21.9,1.6,3.9,3.3,0,0
2023/8/15,0,25.4,28.9,22.8,2.4,4.7,0.3,0,0
2023/8/16,5,22.3,24.4,20.2,1.3,3.8,0,0,0
2023/8/17,39,23.8,31.7,20.2,0.8,2.5,3.8,0,0
2023/8/18,0,24.3,31.8,20.2,1,3,6.7,0,0
2023/8/19,0,24.8,33.1,20.6,0.8,2.7,7.4,0,0
2023/8/20,4,24.3,32.7,19.3,0.9,2.8,6.8,0,0
2023/8/21,0,25.7,32.7,21,1.1,3.3,8.9,0,0
2023/8/22,0,26.5,32.9,21.4,1.3,2.9,8.3,0,0
2023/8/23,0,25.6,31.7,22.4,1.2,3.6,5.2,0,0
2023/8/24,0,25.2,30.8,22,1.4,3.9,3.4,0,0
2023/8/25,3,25,32.3,19.8,1.2,3.4,8.9,0,0
2023/8/26,14,24.5,32.3,20.6,1.1,3.3,8.5,0,0
2023/8/27,0,23.6,30.9,20.3,1.2,2.9,6.5,0,0
2023/8/28,0,23.1,30.8,18.5,0.7,2,7.1,0,0
2023/8/29,0,24.6,32.3,19.6,1.1,2.7,9.2,0,0
2023/8/30,0,24,29.1,19.1,0.9,2.8,5.3,0,0
2023/8/31,0,24.3,30.3,19.5,1.4,3.5,5.3,0,0
2023/9/1,0,22.9,31.3,17.1,0.9,2.4,7.6,0,0
2023/9/2,0,22.5,29.3,17,0.8,1.9,7.9,0,0
2023/9/3,0,24.1,31.9,18.5,1.2,3.5,9.5,0,0
2023/9/4,0,23.8,29.8,19.4,1.4,3.8,1,0,0
2023/9/5,33,23.6,31.8,20.4,0.8,2.3,4.9,0,0
2023/9/6,23.5,20.3,27.1,17.9,0.8,2.8,1.6,0,0
2023/9/7,0,21.1,27,16.5,0.9,2.7,6,0,0
2023/9/8,3,19.4,22.3,17.5,1.3,4.5,0.1,0,0
2023/9/9,0,21.6,29.2,16.7,1,2.4,4.6,0,0
2023/9/10,90.5,22.4,30.8,18.5,0.8,2.3,7.6,0,0
2023/9/11,0.5,22.7,28.1,19.2,1.1,2.9,3.2,0,0
2023/9/12,0,21.9,26.3,19.3,0.8,2,1.3,0,0
2023/9/13,0,22.7,28,18.7,0.8,1.9,2.5,0,0
2023/9/14,0,22.6,28.2,18.1,0.8,2.5,4.1,0,0
2023/9/15,1.5,22.7,27.4,20.3,0.7,2.3,0.6,0,0
2023/9/16,11.5,23.7,30.1,20.6,0.7,2.5,4.3,0,0
2023/9/17,0,23.7,30.7,20.4,1.1,3,5.3,0,0
2023/9/18,0.5,22.4,28.3,18.6,0.8,3,3.5,0,0
2023/9/19,2.5,22.4,28.7,19.6,0.8,2.3,5.5,0,0
2023/9/20,2.5,20.9,25.8,18.9,0.8,2.7,1.7,0,0
2023/9/21,30,20.8,26.7,17.9,1,4.6,0,0,0
2023/9/22,1.5,18.9,23.4,17,1,2.5,0.3,0,0
2023/9/23,0,16.4,21.4,11.2,0.8,2.4,1,0,0
2023/9/24,0,15.9,24.5,9.7,1.2,3.4,10.5,0,0
2023/9/25,0,16,23,9.8,1.2,2.7,5.9,0,0
2023/9/26,0,17.8,22.1,14.3,0.6,1.8,0,0,0
2023/9/27,6.5,18.5,21.3,16.5,0.5,1.3,0,0,0
2023/9/28,6,19.3,21.9,18.2,0.5,2.1,0,0,0
2023/9/29,0,19.1,24,16,0.9,2.4,9.8,0,0
2023/9/30,6,19,25.1,15.7,0.9,2.7,2.6,0,0
2023/10/1,9.5,17.1,21.6,12.8,1,3.6,0.7,0,0
2023/10/2,0,13.7,19.2,7.8,0.9,1.8,8.3,0,0
2023/10/3,0,12.7,20.4,6.2,0.8,2.3,7,0,0
2023/10/4,5.5,14.6,19.4,11.9,0.9,2.6,0,0,0
2023/10/5,4,13.3,18.4,8.7,1.5,5.5,3.1,0,0
2023/10/6,0,11.4,14.7,8.7,1.4,3.4,1.2,0,0
2023/10/7,0,11.1,18.5,6.6,1,3.2,7.2,0,0
2023/10/8,1,10.4,15.7,5.6,0.9,2.6,0.5,0,0
2023/10/9,18.5,11.8,14.2,9.1,0.7,1.9,0,0,0
2023/10/10,3,13.1,18.5,10.4,1.1,3.5,1.4,0,0
2023/10/11,0.5,10.7,17.1,6.7,0.8,2.3,6.8,0,0
2023/10/12,0,10.1,18.1,5.2,0.6,2.2,9.7,0,0
2023/10/13,0,9.9,17.9,4.4,0.7,2.9,9.3,0,0
2023/10/14,0,11.4,20.5,5.1,0.8,2.2,8.8,0,0
2023/10/15,16,11.2,16.1,9.1,0.7,3.3,0.8,0,0
2023/10/16,2,12.3,18.9,8.1,0.8,2.5,3.6,0,0
2023/10/17,0,11.5,17.2,6.1,0.8,3.3,9.5,0,0
2023/10/18,0,11.1,20.6,5.3,0.7,2.2,9.7,0,0
2023/10/19,0,11.9,21.4,5.5,0.8,2.2,8,0,0
2023/10/20,3.5,12,22.7,6.1,1.1,3.8,3.7,0,0
2023/10/21,1.5,7.4,12.7,4.4,1,2.6,3.1,0,0
2023/10/22,0,6.9,15.3,1.5,0.6,1.5,9.3,0,0
2023/10/23,0,9.3,18.2,2.7,0.8,2.4,6.5,0,0
2023/10/24,0,11,19.3,5.1,0.8,2.3,7.7,0,0
2023/10/25,0,10.4,18.9,5.5,0.7,2.5,7.6,0,0
2023/10/26,0,9.6,18.4,3.9,0.7,2,9.1,0,0
2023/10/27,0,10,18.8,6,0.9,2.7,6.1,0,0
2023/10/28,0,8.8,15.4,4.5,0.8,2.8,3.4,0,0
2023/10/29,0,8.7,12.5,5.7,1.4,2.8,4.8,0,0
2023/10/30,0,9.7,16.9,4.3,0.8,1.9,4.4,0,0
2023/10/31,0,11.6,19.4,6.2,0.8,2.6,8.2,0,0
2023/11/1,0,10.9,20.1,5.5,0.9,2.4,8,0,0
2023/11/2,0,11,21.1,4.4,1,2,6.7,0,0
2023/11/3,0,11.2,24.2,3.8,0.7,2.5,8.3,0,0
2023/11/4,0,11.3,21.5,3.8,0.8,2.8,4,0,0
2023/11/5,0,13.4,20.7,8.2,1,2.2,3.3,0,0
2023/11/6,0,15.5,19.9,10,1.9,4.8,0.7,0,0
2023/11/7,18.5,13.6,19.7,6.7,1.6,4.8,5.9,0,0
2023/11/8,0,9.1,16.5,4.2,0.8,2.3,8.1,0,0
2023/11/9,0,9.4,19.2,2.9,0.9,2.7,8.2,0,0
2023/11/10,8,8.7,11.4,4.6,0.7,2.8,0,0,0
2023/11/11,0,4,7.4,1,1.6,3.7,2.7,0,0
2023/11/12,7,3,10.4,0,1.3,3.8,2.7,0,0
2023/11/13,0.5,2.1,5.2,0.9,1.6,4,1.7,0,0
2023/11/14,0,3.3,10.6,-1.4,0.9,2.9,8.6,0,0
2023/11/15,0,3.5,11.5,-2.5,0.8,2.7,6.3,0,0
2023/11/16,0,5.6,13.3,-1.9,1,3.3,6,0,0
2023/11/17,5.5,6.5,10.3,4.1,0.8,2.1,1.2,0,0
2023/11/18,26.5,1.2,5.1,-0.5,0.9,3.5,0.3,16,16
2023/11/19,1.5,3.4,10.3,-0.2,1,2.3,5.6,1,16
2023/11/20,19,1.8,4.5,-1.3,1.3,4.4,0,0,0
2023/11/21,0,2.5,13.5,-3.9,0.9,2.6,7.5,0,0
2023/11/22,0,4.9,18.8,-2.5,0.8,1.6,7.9,0,0
2023/11/23,0,6.3,18.6,-1.3,0.9,1.9,6.7,0,0
2023/11/24,1,7.7,15.4,0.9,1.7,4.2,4,0,0
2023/11/25,0,1.3,3.8,0.1,1.7,5.1,5.1,0,0
2023/11/26,0,2.8,11.1,-2.3,1,3.8,7.2,0,0
2023/11/27,0,4.4,13.9,-2.4,0.8,2.6,7.7,0,0
2023/11/28,11,4.2,8.9,0,1.3,5.3,0.9,0,0
2023/11/29,12,1.4,3.3,0.5,1.2,2.7,0,0,0
2023/11/30,15,0.6,5.3,-0.4,1.4,4.9,1.4,9,8
2023/12/1,2,0.2,3.2,-1.7,0.7,2.3,1.8,0,0
2023/12/2,0.5,0.1,2.1,-2.5,1,2.9,0,0,0
2023/12/3,7,-0.8,1.3,-3.2,0.9,3.5,0,0,0
2023/12/4,0,-1.2,6.4,-6,0.7,1.8,6.5,0,0
2023/12/5,0,-0.5,4.9,-5.1,0.7,1.8,1.3,0,0
2023/12/6,0,2.4,12.1,-2.9,0.8,1.8,7.3,0,0
2023/12/7,7,2.3,5.7,-1.2,1.4,4.9,0,0,0
2023/12/8,0,3.4,11.6,-1.7,1,2.1,7.6,0,0
2023/12/9,0,3.4,15.2,-3.1,0.9,2.5,7.2,0,0
2023/12/10,0,4.8,14.3,-2.3,1.5,4.2,7.2,0,0
2023/12/11,1.5,5.2,8.2,3.7,1.4,3,0,0,0
2023/12/12,12,5.8,9.3,2.8,1.9,4.5,0,0,0
2023/12/13,0,2.7,6.2,-0.1,1.6,4.2,6.7,0,0
2023/12/14,0,2.5,9.9,-1.3,0.9,2.6,3.5,0,0
2023/12/15,44,5.8,15.3,-0.4,0.9,2.9,0,0,0
2023/12/16,23.5,10.6,15.9,4.5,1.3,3.9,1.9,0,0
2023/12/17,1,-1.2,4.8,-3,2.6,5.9,0,0,0
2023/12/18,0,-1.5,1.6,-3.5,1.7,3.7,0.1,0,0
2023/12/19,0,-0.6,4.7,-4.8,0.6,2,4.2,0,0
2023/12/20,0,0.1,3,-2.5,1.3,3.2,1.9,0,0
2023/12/21,7.5,-2.1,-0.2,-4.1,1.3,3.8,0,9,8
2023/12/22,19,-4.7,-3.7,-6.1,0.4,1.6,0,24,26
2023/12/23,2.5,-2.5,0.9,-4.7,1.2,3.2,2.3,3,29
2023/12/24,0,-3,2.4,-9.8,0.6,2.2,4.2,0,18
2023/12/25,5,-0.2,2.5,-2.4,0.6,2.8,1.4,9,18
2023/12/26,0,1.5,6.8,-3.7,2.2,5.3,6.8,1,19
2023/12/27,0,0.4,2.9,-2,1.8,4.1,0,5,9
2023/12/28,0,0.2,6.9,-3.6,0.8,1.8,6.5,3,6
2023/12/29,2,1.6,8.2,-2.9,1,2.5,6.6,8,6
2023/12/30,0,-0.3,8,-5.6,0.8,2.5,6.3,0,0
2023/12/31,14,1.7,4.6,-2.4,1.2,4.4,0,0,0
2024/1/1,4,-0.5,1.4,-2.3,2.2,4.8,2.1,0,0
2024/1/2,0,-1.6,4.2,-6.7,0.9,3.3,4.1,0,0
2024/1/3,0,0.8,5.8,-3.1,0.7,1.8,0.8,0,0
2024/1/4,5,1.3,4.6,-1.9,1.8,4.7,5.9,0,0
2024/1/5,0,1.5,10.6,-5.5,1.1,4.9,7.7,0,0
2024/1/6,0,2.7,10.1,-3.1,1.1,2.9,4.8,0,0
2024/1/7,8.5,-0.9,1.7,-3.5,2.1,4.2,1.8,10,10
2024/1/8,10.5,-5.6,-2.1,-12.9,1.8,4.2,2.2,17,26
2024/1/9,0,-4.8,6.5,-14.9,0.9,3.2,6.9,0,19
2024/1/10,1.5,-1.4,0.5,-6.2,1.2,3.1,0,4,14
2024/1/11,0,-5.2,4.6,-10.5,0.7,1.6,2.5,1,10
2024/1/12,2,-3.2,1.3,-11.4,1,2.4,0,5,10
2024/1/13,11,-3.3,-0.5,-9.2,1.5,3.6,0,26,30
2024/1/14,1,-5.3,5.9,-15.4,1,3.2,6.4,0,28
2024/1/15,12.5,-2.7,0.2,-5.6,0.1,1.4,0.8,18,30
2024/1/16,4.5,-5.6,-3.1,-9.9,1.8,4.3,0.1,6,34
2024/1/17,0,-4.9,6.2,-14.5,0.7,1.6,7.7,0,30
2024/1/18,21.5,0.4,3,-2.6,0.5,1.6,0,1,25
2024/1/19,0,1.4,3.2,0,1.4,3.3,0.6,0,19
2024/1/20,9.5,0.6,2.8,-0.2,1.1,2,0,1,16
2024/1/21,20,2.5,5.2,-0.1,1.2,3.2,0.2,2,15
2024/1/22,0,1.8,5.3,-0.4,0.5,1.6,0,0,13
2024/1/23,2.5,0,4.3,-4,1.7,4.1,2.6,8,12
2024/1/24,11.5,-5.9,-4,-6.6,1.7,3,0,27,29
2024/1/25,5.5,-4.9,-3.3,-6.4,2.2,4.5,0,8,33
2024/1/26,0,-3,0.8,-8.4,2.1,5.7,4.5,0,29
2024/1/27,0,-4.7,2.5,-11.3,1.1,3.8,6,0,23
2024/1/28,0,-4.2,2,-11.2,1.2,3.9,5.3,0,19
2024/1/29,0,-4.3,3.6,-11.7,0.8,2.9,7.9,0,16
2024/1/30,0,-3.2,6.6,-10.9,0.7,1.9,7.7,0,15
2024/1/31,4.5,-1.2,5.7,-8.4,0.8,2.7,3.2,0,14
2024/2/1,2,-0.8,3.3,-5.2,2.6,4.6,0.2,0,13
2024/2/2,0,-3.7,-1.5,-5.3,1.7,3.7,0,0,12
2024/2/3,0,-2.4,1.7,-7.1,1.4,3.3,3.5,0,11
2024/2/4,0,-2,0,-5.6,1.3,3.1,0,0,11
2024/2/5,32.5,-3.3,-1.7,-5.6,0.8,2.3,0,32,41
2024/2/6,0,-1.1,1.5,-2.5,1.6,3.7,2,0,40
2024/2/7,0,-1.7,1.3,-4.4,0.8,2.8,0,1,31
2024/2/8,0,-1.6,2.6,-4.6,1,3,6.2,0,29
2024/2/9,0,-2.7,3.5,-7.6,0.9,2.7,4.3,0,25
2024/2/10,1,-2.5,6.5,-10.8,1.1,3.9,7.3,3,25
2024/2/11,0,-1.7,2.1,-6.2,1.7,4,5.4,0,25
2024/2/12,3,-2.1,3.3,-6.8,1,3.3,7.9,7,26
2024/2/13,0,-0.5,12.4,-9.5,0.9,2.2,8.4,0,20
2024/2/14,0,1.5,12.8,-6.8,0.8,2,6.2,0,16
2024/2/15,18.5,3.5,11.9,-3.3,1.2,4.8,0,0,14
2024/2/16,1.5,-1.7,3,-5.3,2.7,5.6,1.3,2,11
2024/2/17,0,0.3,10.6,-6.4,0.9,2.7,8.1,0,10
2024/2/18,0,5.3,14.7,-2.5,0.9,2.2,6.9,0,8
2024/2/19,11,5.5,11.9,2,1,3.6,0,0,0
2024/2/20,1,3.8,6.3,1.7,1.6,4.8,0,0,0
2024/2/21,43.5,1.9,5.6,-0.3,1.4,4.5,0,0,0
2024/2/22,5,-0.9,1,-1.9,1.6,3,0,1,1
2024/2/23,0.5,-1.8,-0.1,-2.8,1.9,4.2,0,0,0
2024/2/24,0,-1.4,2,-3.7,1.5,3.5,0.2,0,0
2024/2/25,5,-0.6,1.2,-2.5,1.1,1.9,0,0,0
2024/2/26,0.5,-0.7,2.2,-2.6,3.4,5.5,4.8,0,0
2024/2/27,4.5,-2.6,-0.3,-3.8,2.9,4.5,0.9,17,11
2024/2/28,0,-1.1,2.7,-3.6,1.7,3.8,1.3,0,9
2024/2/29,13.5,-0.4,5.6,-6.1,0.7,1.9,4.1,7,7
2024/3/1,9,1.3,7.3,-2.7,2.3,5.4,1.9,7,12
2024/3/2,0.5,-3.5,0.1,-6,2.5,4.8,1.8,7,7
2024/3/3,1,-1.8,4.7,-7.3,1.2,3.1,4.5,5,4
2024/3/4,12.5,-1,3,-3.7,1.3,3.6,0.1,23,26
2024/3/5,15,-0.8,2.6,-4.6,0.9,2.9,0,8,19
2024/3/6,6,0,1.8,-1.4,2.7,4.6,0,5,21
2024/3/7,0,-0.7,3.2,-2.5,1.6,3.2,3.1,3,14
2024/3/8,5,-0.6,4.3,-3.2,1.3,4.6,3.4,12,16
2024/3/9,17,-4.1,-1.6,-6.4,1.2,4.6,0,24,36
2024/3/10,3.5,-2.8,1.1,-8.1,1.2,3.9,8.4,8,42
2024/3/11,0,-2,7.3,-12.4,0.7,2,7,0,22
2024/3/12,11,0.4,2,-1.2,1.3,3.8,0,3,16
2024/3/13,5.5,-1.2,1.5,-6.4,2.4,4.3,1.5,11,27
2024/3/14,0,0.1,7.4,-7.4,1.3,4.4,5.6,4,19
2024/3/15,0,4.4,11.7,-5.1,2,7.1,9,2,13
2024/3/16,0,5.8,12.3,-1.3,1.7,3.9,9.5,0,7
2024/3/17,2,3.7,13,-2.8,1.8,5.1,2.1,0,0
2024/3/18,0,-0.5,2.2,-2,2.7,5.2,2.7,0,0
2024/3/19,1.5,0.7,7.4,-4.9,1.3,3.1,5.5,0,0
2024/3/20,24,-0.8,5,-4.3,2.2,4.2,1.4,31,22
2024/3/21,6.5,-3.5,0.5,-6.1,1.8,3.5,4.8,9,28
2024/3/22,0,-1.5,2.4,-5.7,1.4,3.8,9.9,2,11
2024/3/23,20.5,-0.6,3.5,-3.4,0.9,2.4,0,14,18
2024/3/24,0,3.7,14.1,-3,0.8,2.3,4.7,0,14
2024/3/25,7,3.9,9.4,-0.2,0.7,2.1,0,0,5
2024/3/26,35,2.4,5.5,0,1.6,4.7,0,0,0
2024/3/27,0,1.9,6.8,-2.4,1.9,4.1,7.6,0,0
2024/3/28,6,4.2,12,-3.8,1.6,4.6,2,0,0
2024/3/29,19,10.5,18.1,3.6,1.9,4.9,6.1,0,0
2024/3/30,0,12.6,17.7,7.5,3.1,6.7,6.7,0,0
2024/3/31,3,10.7,17.7,3.3,2.2,7,6.6,0,0
2024/4/1,0,5.8,10.8,1.4,1.8,5.3,1.6,0,0
2024/4/2,0,5.9,16.2,-1.7,1.7,6.8,6.3,0,0
2024/4/3,26,6.1,12.8,1,1.1,5,0,0,0
2024/4/4,5,7.6,12.7,4.5,1.9,4,0.2,0,0
2024/4/5,0,7.5,13.5,3.6,1.5,3.5,3.8,0,0
2024/4/6,0,10.3,17.9,5.7,1.4,3.7,6.8,0,0
2024/4/7,0,11.3,21.4,3.5,1.2,4.4,10.8,0,0
2024/4/8,11.5,11.6,19.7,4.7,1.2,2.6,0.8,0,0
2024/4/9,31,5.6,10.2,0.7,2.5,5.1,0,0,0
2024/4/10,0,5.5,15.6,-2.1,1.3,3.6,11,0,0
2024/4/11,0,8.8,17.7,-0.2,1.6,3.6,7.4,0,0
2024/4/12,0,10.9,20.4,5.2,1.3,3.7,9.9,0,0
2024/4/13,0,11.4,22.8,2.2,1.2,3.8,11.1,0,0
2024/4/14,0,13.7,24.7,3.3,1.2,3.4,11.3,0,0
2024/4/15,0,15.7,25.4,5.4,1.6,4,9.4,0,0
2024/4/16,1,14.4,21.3,10.2,1.8,4.7,3,0,0
2024/4/17,15,11.6,17.9,6.3,1.6,4.2,8.5,0,0
2024/4/18,0,9.9,17.6,4.7,1.7,4.4,1.9,0,0
2024/4/19,0,10.7,17.7,6.4,2.8,5.7,7,0,0
2024/4/20,0,11.7,19.8,4.7,1.8,4.4,8.8,0,0
2024/4/21,0,12.6,17.7,8.5,1.1,2.3,0,0,0
2024/4/22,0.5,13.7,17.5,10.3,1.1,2.5,0,0,0
2024/4/23,2.5,13.6,18.3,10.8,1.2,2.8,0,0,0
2024/4/24,10,11.1,12.5,9.8,1.7,3.2,0,0,0
2024/4/25,0,12.4,19.5,6,1.2,3.7,3.9,0,0
2024/4/26,0,15.2,27.1,3.2,1.4,3.2,9,0,0
2024/4/27,0,14.9,23.1,8.3,1.1,3.2,3.8,0,0
2024/4/28,0,15.2,27.6,4.9,1.1,3.6,10,0,0
2024/4/29,0,16.9,25.7,7.5,1.3,3.8,7,0,0
2024/4/30,2.5,14.6,19.6,11.5,1.2,2.6,0.3,0,0
2024/5/1,0,9.1,12.6,6.5,2,3.4,0,0,0
2024/5/2,0,9.8,19.2,3.5,1.6,4.2,11.3,0,0
2024/5/3,0,12.5,23.7,3.5,1.3,4,11.5,0,0
2024/5/4,0,15.8,27.9,4.3,1.1,3.3,12,0,0
